"S8982","Other specified injuries of left lower leg","2020-10-21 22:55:02.000000"
"S899","Unspecified injury of lower leg","2020-10-21 22:55:02.000000"
"S8990","Unspecified injury of unspecified lower leg","2020-10-21 22:55:02.000000"
"S8991","Unspecified injury of right lower leg","2020-10-21 22:55:02.000000"
"S8992","Unspecified injury of left lower leg","2020-10-21 22:55:02.000000"
"S90","Superficial injury of ankle, foot and toes","2020-10-21 22:55:02.000000"
"S900","Contusion of ankle","2020-10-21 22:55:02.000000"
"S9000","Contusion of unspecified ankle","2020-10-21 22:55:02.000000"
"S9001","Contusion of right ankle","2020-10-21 22:55:02.000000"
"S9002","Contusion of left ankle","2020-10-21 22:55:02.000000"
"S901","Contusion of toe without damage to nail","2020-10-21 22:55:02.000000"
"S9011","Contusion of great toe without damage to nail","2020-10-21 22:55:02.000000"
"S90111","Contusion of right great toe without damage to nail","2020-10-21 22:55:02.000000"
"S90112","Contusion of left great toe without damage to nail","2020-10-21 22:55:02.000000"
"S90119","Contusion of unspecified great toe without damage to nail","2020-10-21 22:55:02.000000"
"S9012","Contusion of lesser toe without damage to nail","2020-10-21 22:55:02.000000"
"S90121","Contusion of right lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S90122","Contusion of left lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S90129","Contusion of unspecified lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S902","Contusion of toe with damage to nail","2020-10-21 22:55:02.000000"
"S9021","Contusion of great toe with damage to nail","2020-10-21 22:55:02.000000"
"S90211","Contusion of right great toe with damage to nail","2020-10-21 22:55:02.000000"
"S90212","Contusion of left great toe with damage to nail","2020-10-21 22:55:02.000000"
"S90219","Contusion of unspecified great toe with damage to nail","2020-10-21 22:55:02.000000"
"S9022","Contusion of lesser toe with damage to nail","2020-10-21 22:55:02.000000"
"S90221","Contusion of right lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S90222","Contusion of left lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S90229","Contusion of unspecified lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S903","Contusion of foot","2020-10-21 22:55:02.000000"
"S9030","Contusion of unspecified foot","2020-10-21 22:55:02.000000"
"S9031","Contusion of right foot","2020-10-21 22:55:02.000000"
"S9032","Contusion of left foot","2020-10-21 22:55:02.000000"
"S904","Other superficial injuries of toe","2020-10-21 22:55:02.000000"
"S9041","Abrasion of toe","2020-10-21 22:55:02.000000"
"S90411","Abrasion, right great toe","2020-10-21 22:55:02.000000"
"S90412","Abrasion, left great toe","2020-10-21 22:55:02.000000"
"S90413","Abrasion, unspecified great toe","2020-10-21 22:55:02.000000"
"S90414","Abrasion, right lesser toe(s)","2020-10-21 22:55:02.000000"
"S90415","Abrasion, left lesser toe(s)","2020-10-21 22:55:02.000000"
"S90416","Abrasion, unspecified lesser toe(s)","2020-10-21 22:55:02.000000"
"S9042","Blister (nonthermal) of toe","2020-10-21 22:55:02.000000"
"S90421","Blister (nonthermal), right great toe","2020-10-21 22:55:02.000000"
"S90422","Blister (nonthermal), left great toe","2020-10-21 22:55:02.000000"
"S90423","Blister (nonthermal), unspecified great toe","2020-10-21 22:55:02.000000"
"S90424","Blister (nonthermal), right lesser toe(s)","2020-10-21 22:55:02.000000"
"S90425","Blister (nonthermal), left lesser toe(s)","2020-10-21 22:55:02.000000"
"S90426","Blister (nonthermal), unspecified lesser toe(s)","2020-10-21 22:55:02.000000"
"S9044","External constriction of toe","2020-10-21 22:55:02.000000"
"S90441","External constriction, right great toe","2020-10-21 22:55:02.000000"
"S90442","External constriction, left great toe","2020-10-21 22:55:02.000000"
"S90443","External constriction, unspecified great toe","2020-10-21 22:55:02.000000"
"S90444","External constriction, right lesser toe(s)","2020-10-21 22:55:02.000000"
"S90445","External constriction, left lesser toe(s)","2020-10-21 22:55:02.000000"
"S90446","External constriction, unspecified lesser toe(s)","2020-10-21 22:55:02.000000"
"S9045","Superficial foreign body of toe","2020-10-21 22:55:02.000000"
"S90451","Superficial foreign body, right great toe","2020-10-21 22:55:02.000000"
"S90452","Superficial foreign body, left great toe","2020-10-21 22:55:02.000000"
"S90453","Superficial foreign body, unspecified great toe","2020-10-21 22:55:02.000000"
"S90454","Superficial foreign body, right lesser toe(s)","2020-10-21 22:55:02.000000"
"S90455","Superficial foreign body, left lesser toe(s)","2020-10-21 22:55:02.000000"
"S90456","Superficial foreign body, unspecified lesser toe(s)","2020-10-21 22:55:02.000000"
"S9046","Insect bite (nonvenomous) of toe","2020-10-21 22:55:02.000000"
"S90461","Insect bite (nonvenomous), right great toe","2020-10-21 22:55:02.000000"
"S90462","Insect bite (nonvenomous), left great toe","2020-10-21 22:55:02.000000"
"S90463","Insect bite (nonvenomous), unspecified great toe","2020-10-21 22:55:02.000000"
"S90464","Insect bite (nonvenomous), right lesser toe(s)","2020-10-21 22:55:02.000000"
"S90465","Insect bite (nonvenomous), left lesser toe(s)","2020-10-21 22:55:02.000000"
"S90466","Insect bite (nonvenomous), unspecified lesser toe(s)","2020-10-21 22:55:02.000000"
"S9047","Other superficial bite of toe","2020-10-21 22:55:02.000000"
"S90471","Other superficial bite of right great toe","2020-10-21 22:55:02.000000"
"S90472","Other superficial bite of left great toe","2020-10-21 22:55:02.000000"
"S90473","Other superficial bite of unspecified great toe","2020-10-21 22:55:02.000000"
"S90474","Other superficial bite of right lesser toe(s)","2020-10-21 22:55:02.000000"
"S90475","Other superficial bite of left lesser toe(s)","2020-10-21 22:55:02.000000"
"S90476","Other superficial bite of unspecified lesser toe(s)","2020-10-21 22:55:02.000000"
"S905","Other superficial injuries of ankle","2020-10-21 22:55:02.000000"
"S9051","Abrasion of ankle","2020-10-21 22:55:02.000000"
"S90511","Abrasion, right ankle","2020-10-21 22:55:02.000000"
"S90512","Abrasion, left ankle","2020-10-21 22:55:02.000000"
"S90519","Abrasion, unspecified ankle","2020-10-21 22:55:02.000000"
"S9052","Blister (nonthermal) of ankle","2020-10-21 22:55:02.000000"
"S90521","Blister (nonthermal), right ankle","2020-10-21 22:55:02.000000"
"S90522","Blister (nonthermal), left ankle","2020-10-21 22:55:02.000000"
"S90529","Blister (nonthermal), unspecified ankle","2020-10-21 22:55:02.000000"
"S9054","External constriction of ankle","2020-10-21 22:55:02.000000"
"S90541","External constriction, right ankle","2020-10-21 22:55:02.000000"
"S90542","External constriction, left ankle","2020-10-21 22:55:02.000000"
"S90549","External constriction, unspecified ankle","2020-10-21 22:55:02.000000"
"S9055","Superficial foreign body of ankle","2020-10-21 22:55:02.000000"
"S90551","Superficial foreign body, right ankle","2020-10-21 22:55:02.000000"
"S90552","Superficial foreign body, left ankle","2020-10-21 22:55:02.000000"
"S90559","Superficial foreign body, unspecified ankle","2020-10-21 22:55:02.000000"
"S9056","Insect bite (nonvenomous) of ankle","2020-10-21 22:55:02.000000"
"S90561","Insect bite (nonvenomous), right ankle","2020-10-21 22:55:02.000000"
"S90562","Insect bite (nonvenomous), left ankle","2020-10-21 22:55:02.000000"
"S90569","Insect bite (nonvenomous), unspecified ankle","2020-10-21 22:55:02.000000"
"S9057","Other superficial bite of ankle","2020-10-21 22:55:02.000000"
"S90571","Other superficial bite of ankle, right ankle","2020-10-21 22:55:02.000000"
"S90572","Other superficial bite of ankle, left ankle","2020-10-21 22:55:02.000000"
"S90579","Other superficial bite of ankle, unspecified ankle","2020-10-21 22:55:02.000000"
"S908","Other superficial injuries of foot","2020-10-21 22:55:02.000000"
"S9081","Abrasion of foot","2020-10-21 22:55:02.000000"
"S90811","Abrasion, right foot","2020-10-21 22:55:02.000000"
"S90812","Abrasion, left foot","2020-10-21 22:55:02.000000"
"S90819","Abrasion, unspecified foot","2020-10-21 22:55:02.000000"
"S9082","Blister (nonthermal) of foot","2020-10-21 22:55:02.000000"
"S90821","Blister (nonthermal), right foot","2020-10-21 22:55:02.000000"
"S90822","Blister (nonthermal), left foot","2020-10-21 22:55:02.000000"
"S90829","Blister (nonthermal), unspecified foot","2020-10-21 22:55:02.000000"
"S9084","External constriction of foot","2020-10-21 22:55:02.000000"
"S90841","External constriction, right foot","2020-10-21 22:55:02.000000"
"S90842","External constriction, left foot","2020-10-21 22:55:02.000000"
"S90849","External constriction, unspecified foot","2020-10-21 22:55:02.000000"
"S9085","Superficial foreign body of foot","2020-10-21 22:55:02.000000"
"S90851","Superficial foreign body, right foot","2020-10-21 22:55:02.000000"
"S90852","Superficial foreign body, left foot","2020-10-21 22:55:02.000000"
"S90859","Superficial foreign body, unspecified foot","2020-10-21 22:55:02.000000"
"S9086","Insect bite (nonvenomous) of foot","2020-10-21 22:55:02.000000"
"S90861","Insect bite (nonvenomous), right foot","2020-10-21 22:55:02.000000"
"S90862","Insect bite (nonvenomous), left foot","2020-10-21 22:55:02.000000"
"S90869","Insect bite (nonvenomous), unspecified foot","2020-10-21 22:55:02.000000"
"S9087","Other superficial bite of foot","2020-10-21 22:55:02.000000"
"S90871","Other superficial bite of right foot","2020-10-21 22:55:02.000000"
"S90872","Other superficial bite of left foot","2020-10-21 22:55:02.000000"
"S90879","Other superficial bite of unspecified foot","2020-10-21 22:55:02.000000"
"S909","Unspecified superficial injury of ankle, foot and toe","2020-10-21 22:55:02.000000"
"S9091","Unspecified superficial injury of ankle","2020-10-21 22:55:02.000000"
"S90911","Unspecified superficial injury of right ankle","2020-10-21 22:55:02.000000"
"S90912","Unspecified superficial injury of left ankle","2020-10-21 22:55:02.000000"
"S90919","Unspecified superficial injury of unspecified ankle","2020-10-21 22:55:02.000000"
"S9092","Unspecified superficial injury of foot","2020-10-21 22:55:02.000000"
"S90921","Unspecified superficial injury of right foot","2020-10-21 22:55:02.000000"
"S90922","Unspecified superficial injury of left foot","2020-10-21 22:55:02.000000"
"S90929","Unspecified superficial injury of unspecified foot","2020-10-21 22:55:02.000000"
"S9093","Unspecified superficial injury of toes","2020-10-21 22:55:02.000000"
"S90931","Unspecified superficial injury of right great toe","2020-10-21 22:55:02.000000"
"S90932","Unspecified superficial injury of left great toe","2020-10-21 22:55:02.000000"
"S90933","Unspecified superficial injury of unspecified great toe","2020-10-21 22:55:02.000000"
"S90934","Unspecified superficial injury of right lesser toe(s)","2020-10-21 22:55:02.000000"
"S90935","Unspecified superficial injury of left lesser toe(s)","2020-10-21 22:55:02.000000"
"S90936","Unspecified superficial injury of unspecified lesser toe(s)","2020-10-21 22:55:02.000000"
"S91","Open wound of ankle, foot and toes","2020-10-21 22:55:02.000000"
"S910","Open wound of ankle","2020-10-21 22:55:02.000000"
"S9100","Unspecified open wound of ankle","2020-10-21 22:55:02.000000"
"S91001","Unspecified open wound, right ankle","2020-10-21 22:55:02.000000"
"S91002","Unspecified open wound, left ankle","2020-10-21 22:55:02.000000"
"S91009","Unspecified open wound, unspecified ankle","2020-10-21 22:55:02.000000"
"S9101","Laceration without foreign body of ankle","2020-10-21 22:55:02.000000"
"S91011","Laceration without foreign body, right ankle","2020-10-21 22:55:02.000000"
"S91012","Laceration without foreign body, left ankle","2020-10-21 22:55:02.000000"
"S91019","Laceration without foreign body, unspecified ankle","2020-10-21 22:55:02.000000"
"S9102","Laceration with foreign body of ankle","2020-10-21 22:55:02.000000"
"S91021","Laceration with foreign body, right ankle","2020-10-21 22:55:02.000000"
"S91022","Laceration with foreign body, left ankle","2020-10-21 22:55:02.000000"
"S91029","Laceration with foreign body, unspecified ankle","2020-10-21 22:55:02.000000"
"S9103","Puncture wound without foreign body of ankle","2020-10-21 22:55:02.000000"
"S91031","Puncture wound without foreign body, right ankle","2020-10-21 22:55:02.000000"
"S91032","Puncture wound without foreign body, left ankle","2020-10-21 22:55:02.000000"
"S91039","Puncture wound without foreign body, unspecified ankle","2020-10-21 22:55:02.000000"
"S9104","Puncture wound with foreign body of ankle","2020-10-21 22:55:02.000000"
"S91041","Puncture wound with foreign body, right ankle","2020-10-21 22:55:02.000000"
"S91042","Puncture wound with foreign body, left ankle","2020-10-21 22:55:02.000000"
"S91049","Puncture wound with foreign body, unspecified ankle","2020-10-21 22:55:02.000000"
"S9105","Open bite of ankle","2020-10-21 22:55:02.000000"
"S91051","Open bite, right ankle","2020-10-21 22:55:02.000000"
"S91052","Open bite, left ankle","2020-10-21 22:55:02.000000"
"S91059","Open bite, unspecified ankle","2020-10-21 22:55:02.000000"
"S911","Open wound of toe without damage to nail","2020-10-21 22:55:02.000000"
"S9110","Unspecified open wound of toe without damage to nail","2020-10-21 22:55:02.000000"
"S91101","Unspecified open wound of right great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91102","Unspecified open wound of left great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91103","Unspecified open wound of unspecified great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91104","Unspecified open wound of right lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91105","Unspecified open wound of left lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91106","Unspecified open wound of unspecified lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91109","Unspecified open wound of unspecified toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S9111","Laceration without foreign body of toe without damage to nail","2020-10-21 22:55:02.000000"
"S91111","Laceration without foreign body of right great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91112","Laceration without foreign body of left great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91113","Laceration without foreign body of unspecified great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91114","Laceration without foreign body of right lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91115","Laceration without foreign body of left lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91116","Laceration without foreign body of unspecified lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91119","Laceration without foreign body of unspecified toe without damage to nail","2020-10-21 22:55:02.000000"
"S9112","Laceration with foreign body of toe without damage to nail","2020-10-21 22:55:02.000000"
"S91121","Laceration with foreign body of right great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91122","Laceration with foreign body of left great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91123","Laceration with foreign body of unspecified great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91124","Laceration with foreign body of right lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91125","Laceration with foreign body of left lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91126","Laceration with foreign body of unspecified lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91129","Laceration with foreign body of unspecified toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S9113","Puncture wound without foreign body of toe without damage to nail","2020-10-21 22:55:02.000000"
"S91131","Puncture wound without foreign body of right great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91132","Puncture wound without foreign body of left great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91133","Puncture wound without foreign body of unspecified great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91134","Puncture wound without foreign body of right lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91135","Puncture wound without foreign body of left lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91136","Puncture wound without foreign body of unspecified lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91139","Puncture wound without foreign body of unspecified toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S9114","Puncture wound with foreign body of toe without damage to nail","2020-10-21 22:55:02.000000"
"S91141","Puncture wound with foreign body of right great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91142","Puncture wound with foreign body of left great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91143","Puncture wound with foreign body of unspecified great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91144","Puncture wound with foreign body of right lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91145","Puncture wound with foreign body of left lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91146","Puncture wound with foreign body of unspecified lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91149","Puncture wound with foreign body of unspecified toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S9115","Open bite of toe without damage to nail","2020-10-21 22:55:02.000000"
"S91151","Open bite of right great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91152","Open bite of left great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91153","Open bite of unspecified great toe without damage to nail","2020-10-21 22:55:02.000000"
"S91154","Open bite of right lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91155","Open bite of left lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91156","Open bite of unspecified lesser toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S91159","Open bite of unspecified toe(s) without damage to nail","2020-10-21 22:55:02.000000"
"S912","Open wound of toe with damage to nail","2020-10-21 22:55:02.000000"
"S9120","Unspecified open wound of toe with damage to nail","2020-10-21 22:55:02.000000"
"S91201","Unspecified open wound of right great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91202","Unspecified open wound of left great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91203","Unspecified open wound of unspecified great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91204","Unspecified open wound of right lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91205","Unspecified open wound of left lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91206","Unspecified open wound of unspecified lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91209","Unspecified open wound of unspecified toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S9121","Laceration without foreign body of toe with damage to nail","2020-10-21 22:55:02.000000"
"S91211","Laceration without foreign body of right great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91212","Laceration without foreign body of left great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91213","Laceration without foreign body of unspecified great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91214","Laceration without foreign body of right lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91215","Laceration without foreign body of left lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91216","Laceration without foreign body of unspecified lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91219","Laceration without foreign body of unspecified toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S9122","Laceration with foreign body of toe with damage to nail","2020-10-21 22:55:02.000000"
"S91221","Laceration with foreign body of right great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91222","Laceration with foreign body of left great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91223","Laceration with foreign body of unspecified great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91224","Laceration with foreign body of right lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91225","Laceration with foreign body of left lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91226","Laceration with foreign body of unspecified lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91229","Laceration with foreign body of unspecified toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S9123","Puncture wound without foreign body of toe with damage to nail","2020-10-21 22:55:02.000000"
"S91231","Puncture wound without foreign body of right great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91232","Puncture wound without foreign body of left great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91233","Puncture wound without foreign body of unspecified great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91234","Puncture wound without foreign body of right lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91235","Puncture wound without foreign body of left lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91236","Puncture wound without foreign body of unspecified lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91239","Puncture wound without foreign body of unspecified toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S9124","Puncture wound with foreign body of toe with damage to nail","2020-10-21 22:55:02.000000"
"S91241","Puncture wound with foreign body of right great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91242","Puncture wound with foreign body of left great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91243","Puncture wound with foreign body of unspecified great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91244","Puncture wound with foreign body of right lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91245","Puncture wound with foreign body of left lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91246","Puncture wound with foreign body of unspecified lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91249","Puncture wound with foreign body of unspecified toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S9125","Open bite of toe with damage to nail","2020-10-21 22:55:02.000000"
"S91251","Open bite of right great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91252","Open bite of left great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91253","Open bite of unspecified great toe with damage to nail","2020-10-21 22:55:02.000000"
"S91254","Open bite of right lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91255","Open bite of left lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91256","Open bite of unspecified lesser toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S91259","Open bite of unspecified toe(s) with damage to nail","2020-10-21 22:55:02.000000"
"S913","Open wound of foot","2020-10-21 22:55:02.000000"
"S9130","Unspecified open wound of foot","2020-10-21 22:55:02.000000"
"S91301","Unspecified open wound, right foot","2020-10-21 22:55:02.000000"
"S91302","Unspecified open wound, left foot","2020-10-21 22:55:02.000000"
"S91309","Unspecified open wound, unspecified foot","2020-10-21 22:55:02.000000"
"S9131","Laceration without foreign body of foot","2020-10-21 22:55:02.000000"
"S91311","Laceration without foreign body, right foot","2020-10-21 22:55:02.000000"
"S91312","Laceration without foreign body, left foot","2020-10-21 22:55:02.000000"
"S91319","Laceration without foreign body, unspecified foot","2020-10-21 22:55:02.000000"
"S9132","Laceration with foreign body of foot","2020-10-21 22:55:02.000000"
"S91321","Laceration with foreign body, right foot","2020-10-21 22:55:02.000000"
"S91322","Laceration with foreign body, left foot","2020-10-21 22:55:02.000000"
"S91329","Laceration with foreign body, unspecified foot","2020-10-21 22:55:02.000000"
"S9133","Puncture wound without foreign body of foot","2020-10-21 22:55:02.000000"
"S91331","Puncture wound without foreign body, right foot","2020-10-21 22:55:02.000000"
"S91332","Puncture wound without foreign body, left foot","2020-10-21 22:55:02.000000"
"S91339","Puncture wound without foreign body, unspecified foot","2020-10-21 22:55:02.000000"
"S9134","Puncture wound with foreign body of foot","2020-10-21 22:55:02.000000"
"S91341","Puncture wound with foreign body, right foot","2020-10-21 22:55:02.000000"
"S91342","Puncture wound with foreign body, left foot","2020-10-21 22:55:02.000000"
"S91349","Puncture wound with foreign body, unspecified foot","2020-10-21 22:55:02.000000"
"S9135","Open bite of foot","2020-10-21 22:55:02.000000"
"S91351","Open bite, right foot","2020-10-21 22:55:02.000000"
"S91352","Open bite, left foot","2020-10-21 22:55:02.000000"
"S91359","Open bite, unspecified foot","2020-10-21 22:55:02.000000"
"S92","Fracture of foot and toe, except ankle","2020-10-21 22:55:02.000000"
"S920","Fracture of calcaneus","2020-10-21 22:55:02.000000"
"S9200","Unspecified fracture of calcaneus","2020-10-21 22:55:02.000000"
"S92001","Unspecified fracture of right calcaneus","2020-10-21 22:55:02.000000"
"S92002","Unspecified fracture of left calcaneus","2020-10-21 22:55:02.000000"
"S92009","Unspecified fracture of unspecified calcaneus","2020-10-21 22:55:02.000000"
"S9201","Fracture of body of calcaneus","2020-10-21 22:55:02.000000"
"S92011","Displaced fracture of body of right calcaneus","2020-10-21 22:55:02.000000"
"S92012","Displaced fracture of body of left calcaneus","2020-10-21 22:55:02.000000"
"S92013","Displaced fracture of body of unspecified calcaneus","2020-10-21 22:55:02.000000"
"S92014","Nondisplaced fracture of body of right calcaneus","2020-10-21 22:55:02.000000"
"S92015","Nondisplaced fracture of body of left calcaneus","2020-10-21 22:55:02.000000"
"S92016","Nondisplaced fracture of body of unspecified calcaneus","2020-10-21 22:55:02.000000"
"S9202","Fracture of anterior process of calcaneus","2020-10-21 22:55:02.000000"
"S92021","Displaced fracture of anterior process of right calcaneus","2020-10-21 22:55:02.000000"
"S92022","Displaced fracture of anterior process of left calcaneus","2020-10-21 22:55:02.000000"
"S92023","Displaced fracture of anterior process of unspecified calcaneus","2020-10-21 22:55:02.000000"
"S92024","Nondisplaced fracture of anterior process of right calcaneus","2020-10-21 22:55:02.000000"
"S92025","Nondisplaced fracture of anterior process of left calcaneus","2020-10-21 22:55:02.000000"
"S92026","Nondisplaced fracture of anterior process of unspecified calcaneus","2020-10-21 22:55:02.000000"
"S9203","Avulsion fracture of tuberosity of calcaneus","2020-10-21 22:55:02.000000"
"S92031","Displaced avulsion fracture of tuberosity of right calcaneus","2020-10-21 22:55:02.000000"
"S92032","Displaced avulsion fracture of tuberosity of left calcaneus","2020-10-21 22:55:02.000000"
"S92033","Displaced avulsion fracture of tuberosity of unspecified calcaneus","2020-10-21 22:55:02.000000"
"S92034","Nondisplaced avulsion fracture of tuberosity of right calcaneus","2020-10-21 22:55:02.000000"
"S92035","Nondisplaced avulsion fracture of tuberosity of left calcaneus","2020-10-21 22:55:02.000000"
"S92036","Nondisplaced avulsion fracture of tuberosity of unspecified calcaneus","2020-10-21 22:55:02.000000"
"S9204","Other fracture of tuberosity of calcaneus","2020-10-21 22:55:02.000000"
"S92041","Displaced other fracture of tuberosity of right calcaneus","2020-10-21 22:55:02.000000"
"S92042","Displaced other fracture of tuberosity of left calcaneus","2020-10-21 22:55:02.000000"
"S92043","Displaced other fracture of tuberosity of unspecified calcaneus","2020-10-21 22:55:02.000000"
"S92044","Nondisplaced other fracture of tuberosity of right calcaneus","2020-10-21 22:55:02.000000"
"S92045","Nondisplaced other fracture of tuberosity of left calcaneus","2020-10-21 22:55:02.000000"
"S92046","Nondisplaced other fracture of tuberosity of unspecified calcaneus","2020-10-21 22:55:02.000000"
"S9205","Other extraarticular fracture of calcaneus","2020-10-21 22:55:02.000000"
"S92051","Displaced other extraarticular fracture of right calcaneus","2020-10-21 22:55:02.000000"
"S92052","Displaced other extraarticular fracture of left calcaneus","2020-10-21 22:55:02.000000"
"S92053","Displaced other extraarticular fracture of unspecified calcaneus","2020-10-21 22:55:02.000000"
"S92054","Nondisplaced other extraarticular fracture of right calcaneus","2020-10-21 22:55:02.000000"
"S92055","Nondisplaced other extraarticular fracture of left calcaneus","2020-10-21 22:55:02.000000"
"S92056","Nondisplaced other extraarticular fracture of unspecified calcaneus","2020-10-21 22:55:02.000000"
"S9206","Intraarticular fracture of calcaneus","2020-10-21 22:55:02.000000"
"S92061","Displaced intraarticular fracture of right calcaneus","2020-10-21 22:55:02.000000"
"S92062","Displaced intraarticular fracture of left calcaneus","2020-10-21 22:55:02.000000"
"S92063","Displaced intraarticular fracture of unspecified calcaneus","2020-10-21 22:55:02.000000"
"S92064","Nondisplaced intraarticular fracture of right calcaneus","2020-10-21 22:55:02.000000"
"S92065","Nondisplaced intraarticular fracture of left calcaneus","2020-10-21 22:55:02.000000"
"S92066","Nondisplaced intraarticular fracture of unspecified calcaneus","2020-10-21 22:55:02.000000"
"S921","Fracture of talus","2020-10-21 22:55:02.000000"
"S9210","Unspecified fracture of talus","2020-10-21 22:55:02.000000"
"S92101","Unspecified fracture of right talus","2020-10-21 22:55:02.000000"
"S92102","Unspecified fracture of left talus","2020-10-21 22:55:02.000000"
"S92109","Unspecified fracture of unspecified talus","2020-10-21 22:55:02.000000"
"S9211","Fracture of neck of talus","2020-10-21 22:55:02.000000"
"S92111","Displaced fracture of neck of right talus","2020-10-21 22:55:02.000000"
"S92112","Displaced fracture of neck of left talus","2020-10-21 22:55:02.000000"
"S92113","Displaced fracture of neck of unspecified talus","2020-10-21 22:55:02.000000"
